2025-12-14 19:45:22.741 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:45:22.741368", "phase": "init", "agent_id": null, "type": "system", "content": "Initializing game..."}
2025-12-14 19:49:23.472 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:49:23.472491", "phase": "night", "agent_id": null, "type": "system", "content": "Werewolf decided to kill player 8"}
2025-12-14 19:49:23.473 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:49:23.473493", "phase": "night", "agent_id": null, "type": "system", "content": "Agent 8 was eliminated at night"}
2025-12-14 19:49:23.473 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:49:23.473493", "phase": "night", "agent_id": null, "type": "system", "content": "Night settlement completed"}
2025-12-14 19:49:23.474 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:49:23.474916", "phase": "end", "agent_id": null, "type": "system", "content": "Checking victory condition: {'day': 2, 'alive_players': 5, 'werewolves_count': 2, 'villagers_count': 3, 'werewolves': [1, 4], 'villagers': [2, 3, 6]}"}
2025-12-14 19:49:23.475 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:49:23.474916", "phase": "game", "agent_id": null, "type": "system", "content": "Game continues - no victory condition met"}
2025-12-14 19:49:23.475 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:49:23.475911", "phase": "day", "agent_id": null, "type": "system", "content": "Starting day 2"}
2025-12-14 19:49:31.578 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:49:31.578334", "phase": "day", "agent_id": 1, "type": "speech", "content": "昨晚8号被淘汰，狼人还在行动。2号自称预言家，但查验3号好人的信息需要谨慎对待，毕竟狼人可能假跳。目前存活玩家中，4号和6号发言比较模糊，建议多关注他们的逻辑漏洞。我是好人，会继续分析投票。"}
2025-12-14 19:49:38.944 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:49:38.944227", "phase": "day", "agent_id": 2, "type": "speech", "content": "现在局势比较紧张，连续两晚有村民被淘汰。我作为预言家，昨晚查验了3号是好人。目前存活的玩家中，我们需要警惕没有明确身份的玩家。4号和6号还没有表明立场，1号虽然发言正常但尚未被验证。建议今天先集中讨论可疑点，不要盲目投票。"}
2025-12-14 19:50:39.755 | ERROR    | models_adapter:_call_openai_compatible_model:231 - Error calling OpenAI compatible model: HTTPSConnectionPool(host='dashscope.aliyuncs.com', port=443): Read timed out. (read timeout=60)
2025-12-14 19:50:39.755 | ERROR    | models_adapter:call_model:50 - Error calling model: HTTPSConnectionPool(host='dashscope.aliyuncs.com', port=443): Read timed out. (read timeout=60)
2025-12-14 19:50:39.755 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:50:39.755658", "phase": "day", "agent_id": 3, "type": "speech", "content": "这是一个模拟的发言。"}
2025-12-14 19:50:44.405 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:50:44.405277", "phase": "day", "agent_id": 4, "type": "speech", "content": "昨晚8号被淘汰，我们需要分析一下。2号玩家声称自己是预言家，并查验了3号是好人，我们需要验证这一点。目前场上信息不多，建议大家谨慎发言，不要轻易投票。我会仔细观察每个人的行为。"}
2025-12-14 19:50:51.185 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:50:51.185182", "phase": "day", "agent_id": 6, "type": "speech", "content": "现在局势逐渐清晰。昨晚8号被淘汰，加上之前7号被投出，我们需要回顾一下近期的发言。2号声称是预言家并查验3号为好人，这个信息目前没有被推翻。3号和4号发言中立，但未提供关键信息。7号用英文发言且投票行为突兀，可能身份存疑。当前存活玩家中，我暂时信任2号和3号。建议今天重点讨论2号的身份是否可信，如果他是真预言家，我们应该听从他的查验结果。"}
2025-12-14 19:50:52.920 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:50:52.920905", "phase": "day", "agent_id": 1, "type": "action", "content": {"type": "vote", "target": 2, "explain": "Player 1 voted to eliminate player 2"}}
2025-12-14 19:50:54.903 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:50:54.903321", "phase": "day", "agent_id": 2, "type": "action", "content": {"type": "vote", "target": 4, "explain": "Player 2 voted to eliminate player 4"}}
2025-12-14 19:51:55.800 | ERROR    | models_adapter:_call_openai_compatible_model:231 - Error calling OpenAI compatible model: HTTPSConnectionPool(host='dashscope.aliyuncs.com', port=443): Read timed out. (read timeout=60)
2025-12-14 19:51:55.803 | ERROR    | models_adapter:call_model:50 - Error calling model: HTTPSConnectionPool(host='dashscope.aliyuncs.com', port=443): Read timed out. (read timeout=60)
2025-12-14 19:51:55.804 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:51:55.804680", "phase": "day", "agent_id": 3, "type": "action", "content": {"type": "vote", "target": 1, "explain": "Player 3 voted to eliminate player 1"}}
2025-12-14 19:51:56.928 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:51:56.928664", "phase": "day", "agent_id": 4, "type": "action", "content": {"type": "vote", "target": 6, "explain": "Player 4 voted to eliminate player 6"}}
2025-12-14 19:51:58.581 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:51:58.581817", "phase": "day", "agent_id": 6, "type": "action", "content": {"type": "vote", "target": 4, "explain": "Player 6 voted to eliminate player 4"}}
2025-12-14 19:51:58.585 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:51:58.585121", "phase": "day", "agent_id": null, "type": "system", "content": "Agent 4 was eliminated by voting"}
2025-12-14 19:51:58.586 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:51:58.586132", "phase": "day", "agent_id": null, "type": "system", "content": "Day settlement completed"}
2025-12-14 19:51:58.587 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:51:58.587132", "phase": "end", "agent_id": null, "type": "system", "content": "Checking victory condition: {'day': 2, 'alive_players': 4, 'werewolves_count': 1, 'villagers_count': 3, 'werewolves': [1], 'villagers': [2, 3, 6]}"}
2025-12-14 19:51:58.587 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:51:58.587132", "phase": "game", "agent_id": null, "type": "system", "content": "Game continues - no victory condition met"}
2025-12-14 19:51:58.588 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:51:58.588143", "phase": "night", "agent_id": null, "type": "system", "content": "Starting night 3"}
2025-12-14 19:52:00.423 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:52:00.423939", "phase": "night", "agent_id": 1, "type": "action", "content": {"type": "night_kill", "target": 2, "explain": "Werewolf 1 voted to kill player 2"}}
2025-12-14 19:52:03.790 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:52:03.790259", "phase": "night", "agent_id": 2, "type": "action", "content": {"type": "check", "target": 1, "explain": "需要确认1号玩家的身份，因为其发言中对预言家信息持怀疑态度且未被查验，存在狼人可能性。"}}
2025-12-14 19:52:03.791 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:52:03.791245", "phase": "night", "agent_id": null, "type": "system", "content": "Werewolf decided to kill player 2"}
2025-12-14 19:52:03.792 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:52:03.792259", "phase": "night", "agent_id": null, "type": "system", "content": "Agent 2 was eliminated at night"}
2025-12-14 19:52:03.792 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:52:03.792259", "phase": "night", "agent_id": null, "type": "system", "content": "Night settlement completed"}
2025-12-14 19:52:03.793 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:52:03.793259", "phase": "end", "agent_id": null, "type": "system", "content": "Checking victory condition: {'day': 3, 'alive_players': 3, 'werewolves_count': 1, 'villagers_count': 2, 'werewolves': [1], 'villagers': [3, 6]}"}
2025-12-14 19:52:03.794 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:52:03.793793", "phase": "game", "agent_id": null, "type": "system", "content": "Game continues - no victory condition met"}
2025-12-14 19:52:03.794 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:52:03.794804", "phase": "day", "agent_id": null, "type": "system", "content": "Starting day 3"}
2025-12-14 19:52:16.091 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:52:16.091727", "phase": "day", "agent_id": 1, "type": "speech", "content": "昨晚2号被淘汰，现在只剩我们三人。我是好人，一直跟着预言家2号的思路走，他查验了3号是好人，所以3号应该可信。6号之前发言支持2号，看起来也是好人阵营。现在狼人肯定藏在我们中间，但我觉得6号逻辑清晰，不像狼人。3号发言简短，需要再观察。今天我们必须找出最后一狼，否则狼人今晚再刀一人就赢了。我建议仔细回顾之前的投票和发言，找出矛盾点。"}
2025-12-14 19:53:16.905 | ERROR    | models_adapter:_call_openai_compatible_model:231 - Error calling OpenAI compatible model: HTTPSConnectionPool(host='dashscope.aliyuncs.com', port=443): Read timed out. (read timeout=60)
2025-12-14 19:53:16.907 | ERROR    | models_adapter:call_model:50 - Error calling model: HTTPSConnectionPool(host='dashscope.aliyuncs.com', port=443): Read timed out. (read timeout=60)
2025-12-14 19:53:16.908 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:53:16.908193", "phase": "day", "agent_id": 3, "type": "speech", "content": "这是一个模拟的发言。"}
2025-12-14 19:53:27.220 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:53:27.220583", "phase": "day", "agent_id": 6, "type": "speech", "content": "现在只剩下我们三人了。昨晚2号被淘汰，他是唯一声称查验过好人的预言家。如果他是真预言家，那么3号是确定的好人。4号白天被投，没有跳身份，很可能是狼之一。7号之前行为异常也被投出，可能也是狼。现在我作为村民，认为1号尚未被验证，但目前没有明显破绽。建议今天先讨论清楚再投票。"}
2025-12-14 19:53:29.051 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:53:29.051056", "phase": "day", "agent_id": 1, "type": "action", "content": {"type": "vote", "target": 3, "explain": "Player 1 voted to eliminate player 3"}}
2025-12-14 19:54:29.997 | ERROR    | models_adapter:_call_openai_compatible_model:231 - Error calling OpenAI compatible model: HTTPSConnectionPool(host='dashscope.aliyuncs.com', port=443): Read timed out. (read timeout=60)
2025-12-14 19:54:30.000 | ERROR    | models_adapter:call_model:50 - Error calling model: HTTPSConnectionPool(host='dashscope.aliyuncs.com', port=443): Read timed out. (read timeout=60)
2025-12-14 19:54:30.001 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:54:30.001806", "phase": "day", "agent_id": 3, "type": "action", "content": {"type": "vote", "target": 1, "explain": "Player 3 voted to eliminate player 1"}}
2025-12-14 19:54:31.448 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:54:31.448868", "phase": "day", "agent_id": 6, "type": "action", "content": {"type": "vote", "target": 1, "explain": "Player 6 voted to eliminate player 1"}}
2025-12-14 19:54:31.449 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:54:31.449881", "phase": "day", "agent_id": null, "type": "system", "content": "Agent 1 was eliminated by voting"}
2025-12-14 19:54:31.449 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:54:31.449881", "phase": "day", "agent_id": null, "type": "system", "content": "Day settlement completed"}
2025-12-14 19:54:31.450 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:54:31.450878", "phase": "end", "agent_id": null, "type": "system", "content": "Checking victory condition: {'day': 3, 'alive_players': 2, 'werewolves_count': 0, 'villagers_count': 2, 'werewolves': [], 'villagers': [3, 6]}"}
2025-12-14 19:54:31.450 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:54:31.450878", "phase": "end", "agent_id": null, "type": "system", "content": "Villagers win - no werewolves left"}
2025-12-14 19:54:31.452 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:54:31.452591", "phase": "end", "agent_id": null, "type": "system", "content": "Game ended. Winner: villagers"}
2025-12-14 19:54:31.453 | INFO     | logger:log:63 - {"timestamp": "2025-12-14T19:54:31.453598", "phase": "end", "agent_id": null, "type": "system", "content": "Game finished"}
